40132,"812  ","8120042","フクオカケン","フクオカシハカタク","ユタカ","福岡県","福岡市博多区","豊",0,0,1,0,0,0
40132,"812  ","8120041","フクオカケン","フクオカシハカタク","ヨシヅカ","福岡県","福岡市博多区","吉塚",0,0,1,0,0,0
40132,"812  ","8120046","フクオカケン","フクオカシハカタク","ヨシヅカホンマチ","福岡県","福岡市博多区","吉塚本町",0,0,0,0,0,0
